CLUE,ANS,POS,FOUND IN
"Irish organisation for women, initially ",ica,12,Mothers' Union (within broader UK and Ireland context but significant locally)
Jump on one foot ,hop,3,Unilateral hopping
Something abnormally large and powerful ,behemoth,14,Behemoth (biblical term for a great beast/large creature)
Closely-stitched embroidery ,needlepoint,19,Needlepoint mastery
Traditional Christmas stage show with Dame ,pantomime,10,Panto - pantomime musical (traditional British theatre form)
Transporting vehicle ,van,15,Van (used for larger cargo)
"John, Paul, George and Ringo ",beatles,1,The Beatles
Friendly - type ,kind,9,Kind-spirited
Firm - building for animals ,stable,8,Resilient stable
Magnitude ,size,5,Significant size
