CLUE,ANS,POS,FOUND IN
Practical joke,prank,1,Prankster's delight
Place of RC pilgrimage in Portugal ,fatima,2,Fatima Shrine
Footprint ,step,10,Footstep residue
Any procedure regularly followed ,routine,2,Habitual routine
Money; food ,bread,1,Breadwinner
Large tall chimneys ,stacks,1,Soaring stacks
Investigation of component parts ,analysis,11,Component analysis
Men who pay excessive attention to their clothes ,dandies,9,Trendy dandies
Ooze slowly out ,seep,3,Gradually seep
Windless ,calm,1,Calm breeze
Dispenser of vapour for the nose or lungs ,inhaler,3,Steam inhaler
Pope's diadem ,tiara,4,Sovereign's tiara
Slippery fish ,eel,2,Eel-like swimmer
Roman silver coin -- is unread (anag),denarius,1,Denarius (ancient Roman coin)
"Jack and Jill, for example",nursery rhyme,2,Traditional English nursery rhyme characters
Fireplace ,grate,16,Scorching grate
