CLUE,ANS,POS,FOUND IN
Very ugly building ,eyesore,4,Visual eyesore
Giraffe-like animal ,okapi,17,Related to okapi (Anoiacatidae family)
Indian dish ,samosa,18,Samosas
Disease of birds ,psittacosis,2,Psittacosis (parrot fever)
Computer files printed out on paper ,hard copy,1,Hard copy documents
King Richard 1st had nickname like Latin hero ,lionheart,1,"Lionheart - Combining the English translation (""Lion-Heart"") with the association between his courageous, kingly nature akin to that of legendary Latin heroes like Aeneas or Hercules."
Large reptile,crocodile,3,Massive crocodile
Greasy mark ,smear,16,Smear of mayonnaise or salad dressing
Terror ,panic,1,Panic-stricken
Rite ,ceremony,7,Sacred ceremony
Hitler's title ,f,1,Führer
Unfettered,free,1,Free from constraints
Royal personage,prince,6,Exalted prince or princess
Frozen in,icebound,14,Icebound (when restricted by an obstacle like ice)
A noisy American snake ,rattler,2,Troublesome Timber Rattler
Venetian painter - gambling game ,lotto,13,Lotto Veneziano (local lottery games in the region)
Bony framework ,skeleton,6,Endoskeleton
Highly decorated,ornate,4,Ornate design
Fungal plant disease ,mildew,2,Mildew: Powdery white growths primarily found on plant surfaces due to fungal infections like Oidium and Peronospora species.
Golf ball support ,tee,18,Tee-box positioner
