CLUE,ANS,POS
"Cricket, table-tennis and baseball implement ",bat,1
Glowing ,radiant,1
One studying weather and climate ,meteorologist,1
Of only average quality ,mediocre,1
Constant nuisance ,pest,2
(Of clothes) ready-made ,off-the-peg,6
Devastate ,ravage,5
Subsequent ,next,1
Lifted ,raised,1
Not faint or feeble ,strong,8
"Distinct, separate ",different,3
Peace lover; bird ,dove,1
"Ineffectual, vain ",futile,7
Falsehoods,untruths,4
Part of the week ,tuesday,2
Skilful ,deft,5
Beg ,implore,8
Shrill cry of a shrike ,shriek,3
