CLUE,ANS,POS,FOUND IN
Type of nut ,cashew,2,Cashews
Deliver from danger ,rescue,3,Rescue operation
Passenger ship ,liner,1,Ocean liner
Pluck strings ,strum,5,Instrument-manipulator
Bird's beak ,bill,10,Hornbill
Osteopath's technique ,manipulation,1,Spinal manipulation
Winter weather ,snow,1,Snowy
Pharmacist ,dispenser,3,Medicine dispenser
Primitive aquatic plant,alga,1,Algae
Cuban leader ,castro,1,Fidel Castro
Famous battle in Texas launched by the Mexican army ,alamo,13,Alamo Defense (related to Texan army)
Disappointment ,let-down,20,Let-down situation
Waste away,fade,11,Fade away due to malnourishment
Metal beam,girder,3,Girders
