CLUE,ANS,POS
Slope ,incline,2
The Devil ,satan,3
Day nursery ,creche,1
Heavenly being ,angel,1
17th century English poet and dramatist ,dryden,1
Landed property ,estate,3
Sofa ,settee,10
Houses of Parliament borough ,westminster,1
Wind-borne toy ,kite,1
Fabric from fine goat's wool ,cashmere,1
Mistake ,error,1
Greek wine ,retsina,2
Not satisfactory,unacceptable,5
Done carelessly ,slapdash,20
Period of uncertainty,limbo,12
Person in charge of convent ,abbess,1
One's position or stance ,attitude,4
