CLUE,ANS,POS
Professional misconduct,malpractice,15
Responsibility or burden ,onus,6
Ancient two-handled jar ,amphora,1
One wearing clothing typical of the opposite sex ,cross-dresser,2
State of being held prisoner ,captivity,1
Stage whispers ,asides,1
Brilliant - dazzling,scintillating,15
Waterhole; healthy ,well,3
Appraise ,assess,1
Underneath ,below,2
Singing Dame of WWII ,vera lynn,13
Very black ,inky,3
Group of things that belong together ,set,1
More ill ,sicker,1
Anticipate ,foresee,1
Idle wanderer ,vagabond,1
(Political) murder ,assassination,1
Small leaflet ,pamphlet,2
Gesture expressing unconcern,shrug,1
First woman ,eve,1
Mistake ,error,1
Sports or entertainment venue ,arena,1
