CLUE,ANS,POS,FOUND IN
Sieve ,strainer,4,Strainer or sifter
Devout follower,disciple,3,Faithful disciple
Gobsmacked,dumbstruck,5,Dumbstruck: So astonished that they are momentarily unable to speak or react.
Shade of brown ,sepia,19,Dark sepia
Wriggle as in embarrassment ,squirm,3,Feeling squirmy or uneasy
Cricket honour in the fire ,ashes,10,Ashes of an abandoned game site
Glowing particles for a colloquial radio operator ,sparks,9,Emitting sparks
Strongly want ,desire,4,Firm in desire
A sailor's traditional song ,shanty,1,Sea shanty
Tangible - of touch ,tactile,8,Tactile (in reference to touch)
Scottish island,skye,7,Skye (mistaken for an island instead of a large island)
Plunge ,dive,2,Dive underwater
Connection ,link,3,Linkage
Gobsmack,astonish,7,Astonished
Supplication ,request,2,Requesting a favor earnestly
"Chest bones, may be floating ",ribs,5,Floating ribs
Parade ,march,2,Formal march
