CLUE,ANS,POS
1940s' jazz characterised by virtuosity ,bebop,1
Disclose or uncover ,reveal,1
Accuse with a crime (US) ,indict,2
Peak ,summit,1
New Zealander ,maori,1
Publicise ,advertise,1
Embankment that should prevent flooding ,levee,4
Over to the other side,across,17
Pouched animal from down under ,kangaroo,2
Back (in time),ago,1
Infer ,deduce,12
Normal; innate,natural,1
Lady luck ,chance,5
"Obstinate, tenacious ",stubborn,13
Astonishing ,amazing,1
Circumvent ,evade,2
Introductory music ,prelude,2
Hindu sect and its chant ,hare krishna,1
"Obligations, responsibilities ",duties,4
Anger ,ire,3
Kayak-like boat,canoe,1
Organ of hearing ,ear,1
One's university,alma mater,1
Strong wind ,gale,1
Narrow valley with a stream ,glen,8
Fame ,stardom,7
Foe ,enemy,3
