CLUE,ANS,POS,FOUND IN
Herring's smaller relative,sprat,1,"Sprat - A small, oily fish belonging to the herring family (Clupeidae) and commonly used in fisheries worldwide."
Pertaining to sight ,visual,3,Visually
Mythical giant ,titan,6,Titans
Light red ,pink,11,Salmon Pink
September/March date ,equinox,1,Autumnal Equinox (September 23)
Autumn; drop ,fall,4,Fallen
Scribe ,writer,7,Shorthand writer
Sign (cheque) on back ,endorse,1,Endorsement
Wizardry,magic,4,Magical powers
Equips for war ,arms,1,"Arms (plural for arm) - Weapons such as guns, swords or knives used in combat"
Fruit tree trained to grow against a wall ,espalier,10,Orange (in some varieties trained for espalier)
Devastate ,ravage,11,Ravage - To cause severe damage or destruction.
Magnify,enlarge,4,Magnifying Glass - A convex lens designed specifically for use as a handheld device to enlarge the appearance of small objects.
Lifting machines and wading birds ,cranes,7,"Crane barge (lifting machine related term): Large flat-bottomed vessels used to transport and load heavy machinery, including cranes."
Chess piece and one of the clergy ,bishop,1,"Bishop - A chess piece characterized by its L-shaped movement pattern, as well as a member of the clergy in certain Christian denominations."
Formal address or discourse ,speech,19,Apology (in the sense of formal speech or discourse)
"Fingers, toes and numbers ",digits,1,"Digits - The numerical digits from one (1) to nine (9), as well as fingers and toes on human hands and feet."
Strain ,tension,2,Tension strain - a type of mechanical failure caused by excessive stress on materials
Ethical ,moral,1,Morality
Land of the tzars ,russia,1,Russia - Official name for the country historically ruled by tsars (Czar is an old title used in Russia)
Italian mister ,signor,3,Signore
