CLUE,ANS,POS
Edict ,decree,3
Sleeveless cloak ,cape,6
Town in county Fermanagh ,enniskillen,1
Inculcate; embed ,implant,1
It attaches tissue to bone ,tendon,2
Turnaround,reversal,14
Holy ,divine,3
Hereditarily-ruled Channel Island ,sark,4
Trial ,hearing,3
Secret - mysterious,arcane,11
Very hot; making bread ,baking,15
Close by,adjacent,1
Band of contrasting colour ,stripe,1
Paterfamilias ,patriarch,2
Sure ,certain,3
Fleet commander,admiral,1
Selected ,chosen,2
Proper; owed ,due,8
The official who ensures fair play ,referee,1
In this time ,now,3
