CLUE,ANS,POS
Kill by piercing with a spear or sharp pole ,impale,4
Ethiopian capital ,addis ababa,2
Patch up or renovate ,revamp,8
Like no other ,unique,1
"Gas, O ",oxygen,1
Improved trend in business or fortune ,upturn,16
Between Triassic and Cretaceous ,jurassic,1
Capture (slang) ,nab,3
Madness ,insanity,1
Latticework to support plants ,trellis,1
Relating to love ,romantic,6
Insanity ,madness,1
Percussion instrument ,marimba,5
Room at the bottom ,basement,1
Tree trained to grow against wall,espalier,1
Examine (quickly) ,scan,1
Miscellaneous ,mixed,5
Dairy product ,cheese,2
Concluding ,ending,4
"Flourish, do well ",prosper,3
Proposition not self-evident but proved by a chain of reasoning ,theorem,1
Male relative ,grandson,7
Mr Punch's dog ,toby,21
West African republic,niger,11
Head of abbey ,abbot,1
Material for pottery ,clay,1
Immeasurably bad ,abysmal,1
Evening service ,vesper,14
Treat cruelly ,oppress,6
Large ocean fish ,marlin,1
Ocean ,sea,1
Irish county and port ,limerick,6
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
Shiny fluid applied to the tips of one's digits ,nail varnish,3
