CLUE,ANS,POS
One with exceptional ability ,genius,4
Discontinue an activity,quit,8
Tree-dwelling rodent ,squirrel,1
Vote that blocks a decision ,veto,2
Grab hold of ,clutch,2
Male sibling ,brother,1
Identical ,same,2
State of readiness ,preparedness,1
Ancestors ,forebears,1
"Haphazard, no fixed pattern ",random,2
Aviator ,pilot,1
Fodder grass ,fescue,8
"Fragment, morsel ",scrap,17
Close up again,reseal,3
Incivility ,rudeness,1
"Detested, loathed",abhorred,1
Distraught ,upset,5
Biblical prophet ,elijah,2
Scornful wit ,irony,7
Very large snake ,anaconda,1
Agent of downfall ,nemesis,12
Audacity,gall,5
Ability to sustain effort ,stamina,2
College grounds ,campus,1
Units of land ,acres,1
Without responsibility ,carefree,2
Type of house ,villa,3
Trap ,snare,1
Not precise ,inexact,11
Noise ,din,5
The foliage that doesn't change colour ,evergreen,1
Of great duration ,lengthy,17
Providing knowledge ,educational,3
"Wealthy, powerful business people ",moguls,3
Sultanate on the south-east coast of the Arabian Peninsula,oman,1
A North American eskimo ,inuit,1
Song from an opera ,aria,1
Nobleman ,earl,3
Worldwide ,global,1
Kernels exploded by heat ,popcorn,1
