CLUE,ANS,POS,FOUND IN
Tolerate,bear,5,Bearable
Funfair ,carnival,1,Carnival-like atmosphere
Escape route ,egress,1,Egress point
Sea-creature resembling tortoise ,turtle,2,Land turtle
Of the Middle Ages ,medieval,1,Medieval times
Carry ,bear,1,Load-bearing
Tap (US) ,faucet,2,Water faucet handle
Rosemary perhaps ,herb,1,Aromatic herbaceous plant used in cooking
"Strength, vitality ",energy,18,Sustaining energy levels
Female peer ,lady,7,Lady colleague
Seafarer ,mariner,7,Merchant mariner
He's the one owed the money ,creditor,6,Creditor's rightful claimant
Mad dog disease ,rabies,1,"Rabies: This is a viral disease transmitted through the saliva of an infected animal, typically biting humans or other animals"
Sailor -- assessment ,rating,20,"Vessel crew operator (someone operating a ship, which requires sailing skills)"
Find - remnant of something,trace,14,Lingering traces
Sound of someone walking ,footfall,2,Thudding footfall
