CLUE,ANS,POS
Boat's trail in water ,wake,1
"Torn, split ",ripped,13
"Peril, risk ",danger,3
Graven image or greatly admired person ,idol,6
Window hangings ,curtains,1
Organism such as a toadstool ,fungus,1
Exclusion from the church ,excommunication,1
Special event ,occasion,8
Blizzard ,snowstorm,2
Neither equilateral nor isosceles ,scalene,1
"Allocate, a job say ",assign,1
Group of vehicles ,fleet,1
"Attentive, watchful ",alert,3
Officially allow ,permit,2
Animal's natural home ,habitat,5
"Pink, increased ",rose,20
