CLUE,ANS,POS
Group of flies ,swarm,1
Takes place,occurs,2
Pyramidal Asian temple ,pagoda,3
Goodwill ,kindness,9
Conspire ,collude,1
Collection of tunes performed as one piece ,medley,2
Inconsiderate - reckless,thoughtless,1
Roof of the mouth ,palate,1
Partakes of a banquet,feasts,1
Physically weak ,frail,3
Return to custody while further evidence is sought ,remand,1
Painting genre ,still life,3
Unreadable ,illegible,1
Weapon store ,arsenal,2
Route along which something travels ,course,3
Victor ,winner,2
Exaggeration ,overstatement,1
Everlasting ,infinite,4
Carnivorous insect resembling a grasshopper ,praying mantis,1
Not subject to death ,immortal,1
Go beyond ,exceed,1
Indian city ,delhi,2
Main pack of cyclists in a race ,peloton,1
Immerse in liquid,soak,3
Narrow opening ,gap,7
Mistake ,error,1
Spoken defamation ,slander,1
"W.H. --, poet ",auden,13
Notwithstanding,even so,2
Internal generation of heat in animals ,endothermy,2
Instrument for viewing internal body parts ,endoscope,1
European country ,denmark,11
Australian island ,tasmania,1
Edible mollusc,abalone,7
Archer,bowman,1
