CLUE,ANS,POS,FOUND IN
"Animate, encourage",inspire,14,Inspire action
Short-lived fad ,craze,1,Passing craze
"A fast warship, sounds leisurely ",cruiser,2,"Frigate (another type of fast warship with possibly softer connotations due to its history as a cruiser, not directly associated with high seas battles)"
Chess piece and one of the clergy ,bishop,1,"Bishop (chess piece) – Black rook (clergy, as in a bishop's role is similar to that of a blacksmith or 'rook' on defense)"
Formal address or discourse ,speech,5,Etiquette in speech
"Fingers, toes and numbers ",digits,1,Counting digits
Land of the tzars ,russia,1,Russia (historical Tsarist name)
Like subdued talking ,sotto voce,6,Speaking sotto voce
One thing among many ,item,8,Item in a collection
Italian mister ,signor,1,Signore
