CLUE,ANS,POS
Defect ,blemish,2
Islamic month (of fasting),ramadan,1
Soluble substance for staining ,dye,1
Slight criticism -- argue over a trivial matter ,quibble,1
Large cattle farm ,ranch,1
Betting ratio ,odds,1
Rocky - harsh ,rugged,1
Lackadaisical ,languid,10
Officer-trainee ,cadet,1
Confer holy orders on ,ordain,1
Impetuosity ,rashness,2
Island of Arthurian legend ,avalon,1
Carry on ,continue,2
Riding seat ,saddle,1
South Canadian city ,winnipeg,7
Rubbed out ,erased,1
Aquatic mammal ,seal,3
"Call on, go to see ",visit,1
Pygmalion's statue that lived,galatea,1
Curved part of the foot ,arch,1
Vein containing metal ore ,lode,1
Work for soloist and orchestra ,concerto,1
Formed a mental picture ,imagined,2
Freight boat ,barge,10
40th US President ,reagan,1
Shiver in fear or revulsion ,shudder,4
Five-sided figure ,pentagon,1
Prediction of the future from studying the hand ,palmistry,1
Lampoon ,satire,1
Cavalier's foe ,roundhead,1
Consented ,assented,3
Unexpected and blunt refusal ,rebuff,1
Of the night ,nocturnal,3
Popular piece of pastry ,danish,2
Wooden house of Swiss origin,chalet,1
Crouch down ,kneel,7
Team game,rugby,3
Noticed or remarked ,observed,2
One of seven deadly sins,envy,3
Sloping channel ,chute,12
Exemplars or mannequins ,models,1
Courageous ,plucky,17
Body's line of rotation ,axis,1
