CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,2
Garish ,loud,9
Not often come across ,scarce,5
Rub out ,erase,1
Causing death ,lethal,3
Ruler ,king,1
Sure ,certain,1
Cultivate ,nurture,1
Do away with ,abolish,1
Spooky ,eerie,5
Loud harsh cry as of parrot or chicken ,squawk,2
Diminutive inhabitant of Hundred Acre Wood ,roo,12
Fanciful thoughts ,whimsy,8
An up-slope ,ascent,12
Sidewalk ,pavement,1
Prize ,trophy,6
Plant with edible stalks ,celery,1
Hoist; wading bird ,crane,9
Accumulate ,hoard,6
Matrix; arrange ,array,1
Representations or reflections ,images,1
Capital of Sweden ,stockholm,1
Extra-terrestrials ,aliens,1
Aubergine ,eggplant,1
Stone worker ,mason,1
