CLUE,ANS,POS,FOUND IN
Intense (aerial) bombardment,blitz,16,Blitzkrieg from the heavens
Supreme Being ,god,6,Godlike entity
Wash with clean water,rinse,1,Rinses
Get away ,escape,2,Escaped
"Rudyard --, author ",kipling,2,"Kiplinger (a combination of Rudyard Kipling's first name, Rudyard, and a suffix similar to the one in names like Henry or William)"
Established customs ,habits,6,Familiar habits
Petty quarrel ,tiff,18,Negligible tiff
Prison formerly standing on site of the Old Bailey ,newgate,1,"Newgate (specifically, Newgate Prison, which was demolished in the early 19th century but originally stood at the site now occupied by the Old Bailey courthouse)"
Of soldiers and warfare ,military,4,Military personnel
Lapwing-like bird ,plover,16,Kentish plover (a small bird with distinctive markings that may resemble the patterning on a lapwing's wings or feathers)
Came into sight ,appeared,1,Appeared suddenly
Dramatic prince of Denmark ,hamlet,2,Hamlet-like protagonist
"Member of the Beatles, d.1980 ",lennon,3,John Lennon (also not born in 1980 but contextually relevant)
"Eg, native of Sucre ",bolivian,5,Sucrean Bolivian
Vocalist ,singer,1,"Singer: A person who sings professionally, often with vocal prowess and talent in various genres."
Ocean ,sea,6,Deep-sea
"Pablo -, Spanish painter/sculptor ",picasso,6,Impressionist maverick (incorrect for Pablo Picasso but relevant to the art world)
Sudden impulse ,whim,4,Spontaneous whim
Picture-house,cinema,1,Classic cinema theater
