CLUE,ANS,POS
Lever moving boat's rudder,tiller,4
Cores ,hearts,2
Hayfield ,meadow,2
Wartime stealer,looter,5
Mental or emotional strain,stress,2
Evening music (played outside woman's house) ,serenade,1
Narrow track or path ,lane,6
Smooth ; metal ,iron,11
Electric safety device ,circuit breaker,4
Brawl ,free-for-all,8
"Ogden --, US humorous poet ",nash,1
Helps ,aids,2
Spanish wine shop ,bodega,1
Arab state ,bahrain,12
Upper covering ,roof,1
"Agile, spry ",nimble,3
Sign of the zodiac ,leo,5
Tropical fruit ,guava,8
Learned ,scholarly,2
