CLUE,ANS,POS
Deferred ,delayed,1
Prohibited,barred,10
Creatures from another planet ,aliens,1
Summit ,apex,3
"Maxim, self-evident truth ",axiom,1
Sound reverberations ,echoes,1
"Superior, of the highest quality ",excellent,1
"Instructions, commands",orders,2
Irrational fears ,phobias,1
Relieving pain,analgesic,2
Specimen ,example,8
Type of music,jazz,2
Brother or sister ,sibling,1
Wetness ,moisture,1
"Alone, apart, detached ",isolated,2
Fleet of armed ships ,armada,2
Canvas pavilion,marquee,3
"Intimidating, discouraging ",daunting,2
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
