CLUE,ANS,POS,FOUND IN
Purse worn with kilt ,sporran,1,Sporran attached
Malice ,spite,2,Spiteful
Girl's name -- big German WWI gun ,bertha,3,"Big Bertha (famous for being a large gun, though not specifically a WWI German one)"
Letters denoting holder of university doctorate ,phd,1,PhD (Doctor of Philosophy)
Near the kidneys,adrenal,3,"Adrenal glands (adjacent, but not directly related to the kidneys)"
Ugly and offensive sight ,eyesore,18,Eyesores (when referring to eyes that are aesthetically unpleasant)
"Grassland; Georgia river, port ",savannah,1,Savannah River
Give way ,yield,1,Yielding pathway
Indication,sign,1,Signal
Exercise by repeated practice -- bore ,drill,2,Repetitive drill
Wrapped around with string ,twined,16,Entwined
"Serious, formal",solemn,14,Solemn declaration
Praise insincerely ,flatter,1,Flattery
