CLUE,ANS,POS
Public dispute,controversy,2
Cowboys' contest ,rodeo,1
Lacking knowledge or awareness ,ignorant,1
Large wine bottle ,magnum,1
Prejudice ,bias,1
String of beads ,necklace,1
It's used in jam-making ,pectin,1
Indic language ,urdu,6
"Rural, countrified ",rustic,9
Study of human and animal behaviour ,psychology,2
Of the mind ,mental,3
Very small ,microscopic,12
Not paid at the scheduled time ,overdue,2
Bridges over valleys,viaducts,7
Fastener; propeller ,screw,1
Large spoon ,ladle,1
Member of a Bantu people living in Zimbabwe ,shona,1
Repository for objects of historical interest ,museum,1
Mexican monetary unit,peso,1
Annual ,yearly,1
"Flashes, sparkles ",twinkles,2
"Another name for Dionysus, Greek god of drink ",bacchus,1
