CLUE,ANS,POS,FOUND IN
Stroke lovingly,caress,7,Caressing with care
Newspapers,press,3,Press release
Pant ,gasp,2,Gasping for air
Establish firmly in well-defended position ,entrench,4,Well-entrenched
Leisurely walk ,amble,3,Easy amble
Smouldering piece left over from a fire,ember,5,Glowing ember
Barrel-maker ,cooper,2,Coopery worker
"-- Dahl, children's author ",roald,16,Beloved (as in Roald Dahl's characters)
Rule Britannia composer ,arne,11,"""Rule Britannia"" lyrics by Thomas Arne and Charles Dibdin"
Testimony - verification,evidence,7,Corroborated evidence
Local habit,custom,2,Customary meal
Show (a film) ,screen,1,Screen a movie
Expel from a country ,deport,1,Deportation
Things tied together ,bundle,1,Bundled up
American country gaining independence from Spain in 1810 ,mexico,10,"Mexican territories in present-day Texas, New Mexico, and California"
In the direction of the Orient ,eastward,6,Eastward-facing
Every now and again ,once in a while,13,Periodically once in a while
Alter ,change,4,Changed
Split ,separate,4,Separated into portions
"Bolstered, sustained ",supported,17,Supported growth
One shoots from a concealed place ,sniper,1,Silent sniper
Summer trousers ,shorts,1,Shortsleeves
Large airship ,zeppelin,2,Gigantic zeppelin
Nationality of a citizen of Helsinki ,finn,1,Finnish
"Peers, matches ",equals,13,Group of equals
Petty quarrel ,spat,13,Barely serious spat
Consent ,agree,1,Agreement
Ring-doughnut shape ,torus,2,Torus (mathematical term for a donut shape)
Paper fastener ,staple,5,Staple gun attachment
Carpenter's tool for a pair ,brace,18,Brace and bit (for drilling precise holes for joining purposes)
