CLUE,ANS,POS
Cylinder ,roll,6
Fee paid to secure services ,retainer,12
Ravine ,gorge,2
Window slat ,louvre,14
"Apprise, notify ",inform,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,16
Rough calculation ,estimate,1
"Drink, maybe philtre ",potion,10
Star sign ,virgo,6
"Horrified, shocked ",aghast,1
Tennis court feature ,net,1
Damage ,harm,4
Egyptian goddess ,isis,1
Interlaced link of hair strands ,braid,1
"Hurry, haste ",rush,1
"The universe, all things ",creation,6
"Atrocious, awful ",dreadful,2
"London area, centre of the UK diamond trade",hatton garden,2
One loads and unloads ships,stevedore,5
Wrongly understand ,misinterpret,1
Bring out or come forth ,issue,7
Easy - without suffering ,painless,1
Thighbone ,femur,1
