CLUE,ANS,POS
Decoration ,embellishment,3
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Roman fortification between the Forth and Clyde ,antonine wall,1
Filled pasta squares ,ravioli,1
Nonmilitary person ,civilian,1
Saturate ,drench,6
Hot displeasure ,anger,2
Additional cost,surcharge,2
Indian tea state ,assam,1
Obscured ,veiled,3
Decorates ,adorns,2
Pressing of a dangerous situation to the limit,brinkmanship,8
Person with refined tastes in food and drink ,epicure,3
