CLUE,ANS,POS
Green-fleshed fruit ,avocado,5
Circuits of a racetrack,laps,7
Fortified wine ,sherry,2
Open space (in forest) ,clearing,2
Forthright ,blunt,10
People one doesn't know ,strangers,1
Demonstrate ,exhibit,2
Shouting in disapproval ,booing,1
Gas or dust clouds in space ,nebulae,1
"Tennis, football, shot ",volley,7
Widely known and esteemed ,renowned,1
Greasy ,oily,1
Low-lying wetlands ,fens,3
Come into view,appear,1
Extremely unattractive ,ugly,2
Theatrical ,dramatic,1
Ocean (anag.) ,canoe,1
"Move first one way, then the other",zigzag,11
Bitter substance from cinchona bark ,quinine,1
