CLUE,ANS,POS
Israeli city ,tel aviv,2
Stroke lovingly,caress,1
Expressing sorrow for one's sins,penitent,1
Weapons store ,arsenal,1
Pant ,gasp,5
Establish firmly in well-defended position ,entrench,8
Leisurely walk ,amble,3
Barrel-maker ,cooper,1
"Pattern of sounds, the beat ",rhythm,1
"-- Dahl, children's author ",roald,1
Testimony - verification,evidence,1
Light midday meal in India ,tiffin,1
Local habit,custom,2
Tranquillity,peacefulness,3
Expel from a country ,deport,1
Those with severed limbs,amputees,1
American country gaining independence from Spain in 1810 ,mexico,5
Singing bird and piece of harmless mischief ,lark,34
Greek goddess ,athena,1
Every now and again ,once in a while,8
Longs (for) ,yearns,1
Male domestic fowl,rooster,1
