CLUE,ANS,POS
Lady with guests,hostess,1
Driver of carriage ,coachman,1
Taking ideas from many sources ,eclectic,1
Form of Buddhism ,zen,4
"Hastily, illegally convened tribunal",kangaroo court,1
Jumped,leapt,16
Large strong bags,sacks,1
Highest mountain in Wales ,snowdon,1
Improving in health ,on the mend,6
Fleur-de-lis ,lily,1
They act for others ,agents,10
"Maxims, adages ",sayings,3
State of southwest US ,arizona,1
Chop with an axe ,hew,1
Oesophagus ,gullet,1
Easing (of pain) ,alleviation,2
Fellow worker ,colleague,1
Bushy-tailed rodent ,squirrel,1
Gruesome ,macabre,7
Unravel ,disentangle,3
Talisman ,amulet,2
"Barely, hardly ",scarcely,1
Subject matter ,theme,4
Major world religion ,islam,2
Uprising ,rebellion,1
Illness ,sickness,1
Firm and confident ,assertive,2
