CLUE,ANS,POS
Former currency of Portugal,escudo,1
Miniature tree ,bonsai,1
Of or to do with nerves ,neural,1
"Way, course ",route,4
"Dirty, grimy ",grubby,4
"Eg, native of Teheran ",iranian,1
Chic ,stylish,1
Assault ,attack,1
Proprietors ,owners,2
"Shun, avoid ",eschew,16
Female singing voice ,alto,1
Level or smooth ,even,2
Plant with small blue flowers ,forget-me-not,1
Elongated fish ,eel,4
Lazy ,idle,4
Solo,unassisted,55
Cruel dictator ,despot,2
Duct that carries urine ,ureter,1
Old name for Spanish peninsula ,iberia,1
Vigour ,energy,1
Sudden rush,surge,4
Brazilian dance ,samba,2
Sudden sharp decrease in quantity ,dip,5
