CLUE,ANS,POS,FOUND IN
"Peril, risk ",danger,1,Dangerous situation
State of suspended business ,recess,5,In recess
Not sloping; apartment ,flat,4,Flat-roofed
Graven image or greatly admired person ,idol,1,Idolized figure
Sovereign ,ruler,3,Independent ruler
Organism such as a toadstool ,fungus,3,Mycelium (the vegetative part of the fungus)
Exclusion from the church ,excommunication,2,Anathema (historical term for excommunication)
Line of rotation ,axis,4,Twirling axis
Neither equilateral nor isosceles ,scalene,1,Scalene Triangle
One looks after church and churchyard ,sexton,3,"Sexton (a caretaker or custodian at a church, often responsible for maintenance)"
Made a check mark ,ticked,1,Ticked off
"John -, Endymion poet ",keats,1,Keatsian (as John Keats was a famous British Romantic poet who wrote about enduring themes of beauty and truth.)
Corpses ,bodies,2,Donated bodies
Collection of items of information ,data,1,Database
Seethe ,boil,1,Boil over
Formal wear ,top hat,13,Top hat or Homburg cap
Crosswise ,transverse,2,Transversely
Male singer ,baritone,1,Baritone Singer
Sensation ,feeling,6,Feelings
