CLUE,ANS,POS
Moisture condensed at night ,dew,1
Prosecute ,sue,9
Daydream ,fantasy,1
Magnitude ,size,1
Man or beast ,animal,4
Deep red spice,paprika,2
Item inserted in a written record ,entry,3
Coma ,stupor,2
One who watches ,viewer,1
Unrest - upheaval ,turmoil,13
Remains of a prehistoric plant or animal ,fossil,1
Permissive,tolerant,1
Avoid or abstain from ,eschew,10
Lloyd Webber musical ,evita,2
Calling for immediate attention,urgent,2
New England state ,maine,1
"American state, capital Juneau ",alaska,1
