CLUE,ANS,POS
One bringing in goods to country ,importer,1
Artist's workplace,studio,1
Hi! - bye! ,ciao,11
Jolliest ,merriest,1
Holds dear or regards highly ,values,1
Amount left over ,excess,5
12am ,midnight,1
Native of London's East End ,cockney,1
Diminished,reduced,1
Ship's load ,cargo,1
Position affording a good view ,vantage point,2
"Austrian psychologist, 1870-1937",adler,1
Science of sound ,acoustics,2
"Distinguish, make out ",discern,1
"Leonhard --, C18 Swiss mathematician ",euler,1
Purloin ,steal,1
To do with or like horses ,equine,1
