CLUE,ANS,POS,FOUND IN
Changed from solid to liquid ,melted,5,Melted butter
Lady of the night before ,eve,8,"Eclipse (though not typically associated with ""lady"", it is an interesting wordplay on astronomy and nighttime events)"
"Unit of magnetic flux, composer ",weber,1,Weber (Wb) - Named after German physicist Wilhelm Eduard Weber.
Small role for a well-known actor,cameo,1,Cameo appearance
Disastrous destiny ,doom,3,Doomed outcome
A very black colour of black ,jet,1,Jet-black
Out of breath ,puffing,10,Huffing and puffing
Looking exhausted and unwell ,haggard,5,Haggard appearance
Great sorrow at someone's death ,grief,2,Grief-stricken
Young animal,calf,1,Calf (cow or elephant)
Device forcing motion in one direction ,ratchet,16,Ratchet and pawl
West African river ,niger,1,"Niger - A major west-central African river, about 4,180 km long, rising in the Guinea Highlands and emptying into the Gulf of Guinea."
