CLUE,ANS,POS,FOUND IN
The weather in various locations ,climates,3,"Regional climates: Defining characteristics of a particular geographical area such as Mediterranean, tropical, continental, desert, or tundra climate zones."
Musical speed ,tempo,9,Tempo rubato (temporarily unrestricted)
Child of first eight weeks in womb ,embryo,2,"Embryo: Prior to the eighth week, the developing human is referred to as an embryo; however, after this point, it becomes a fetus."
Lifted ,raised,2,Raised from the ground
Near the ground ,low,4,Shallow depth
"Nurse, nun or relation ",sister,2,Sister-in-charge
"Bottles with stoppers, for serving wine or water ",decanters,6,Decanters (when used to serve both wine and water)
Booted out of office ,ousted,9,Ousted authority
(Of days) in the long distant past! ,olden,6,Olden ages
Hold sacred ,enshrine,9,Enshrined area
Distance north or south of the equator ,latitude,1,Latitude: A geographic coordinate that specifies the north-south position of a point on the Earth's surface
Consume ,eat,1,Eat up
"Piece of crockery, maybe flying ",saucer,11,Cracked saucer
Reek ,stink,20,Stinking remnants (when describing something left unattended)
