CLUE,ANS,POS,FOUND IN
"Collie, perhaps ",sheepdog,17,Breed's historical association with sheepdogs
Givers as of blood ,donors,4,Hemodonors
"Variety of agate, used as a gemstone",onyx,15,Black onyx agate
Couple ,two,16,"Double-dip (a colloquial term for dating two people at once, though it may not always be viewed positively)"
Informal conversation ,chat,1,Casual chit-chat
Habitual worldwide traveller ,globetrotter,11,Recurrent globetrotter
Japanese drama ,noh,2,Kyōgen (狂言) - Traditional Japanese comedic theater that complements Noh drama and can involve unexpected humor.
Increase in size,grow,2,Growth
Strength -- could possibly ,might,8,Mighty
Chrysalis ,pupa,1,Pupa stage
Consider likely to happen,expect,4,Expected development
Virus disease leaving pockmarks ,pox,2,Caused by smallpox
Relation by marriage ,in-law,6,Ancestor-in-law
Spoken ,oral,7,Oralized
Overprotective government deplored by Thatcher ,nanny,6,Nanny state
Exhibit ,show,2,Showcase
