CLUE,ANS,POS,FOUND IN
Rational motive ,reason,1,Logical reasoning
Physical aggression ,violence,17,Throwing objects (as a form of violence)
Anger ,ire,8,Ire-filled
Minute particle ,atom,15,Atomic scale particle
Embryo's outermost layer of cells ,ectoderm,13,Ectodermal derivative (general term relating to outer cell layers post-implantation)
Boast ,brag,1,Bragging
Nethermost,lowest,3,Subterranean lowest
Embellish ,decorate,1,Ornately decorated
Improbable ,unlikely,3,Unexpectedly unlikely
Birth control device ,contraceptive,3,Contraceptive implant
