CLUE,ANS,POS
Prohibited,barred,4
Summit ,apex,43
"Maxim, self-evident truth ",axiom,1
Belgian city,liege,4
Sound reverberations ,echoes,1
"Instructions, commands",orders,4
Relieving pain,analgesic,1
Branch of maths ,geometry,2
Wheat-like cereal ,rye,3
Brother or sister ,sibling,2
Wetness ,moisture,2
"Alone, apart, detached ",isolated,1
"Intimidating, discouraging ",daunting,1
Individual fact or feature ,detail,4
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,1
Country of King Zog ,albania,1
Striking display ,spectacle,3
Regal (anag.) ,lager,3
