CLUE,ANS,POS,FOUND IN
Homerian epic ,odyssey,3,Heroic odyssey
Counterpart of yang ,yin,1,"Female: In Taoist philosophy, Yin represents the feminine aspect that complements Yang, which is considered masculine; thus, ""female"" can be seen as a counterpart to Yang in gender symbolism."
Great poet of ``Paradise Lost'' ,milton,1,Milton then attended Christ' Writers' College (now Pembroke College) as an auditor before graduating with honors from Cambridge University in 1629.
Attire ,adorn,8,Adorned in apparel
Get thinner towards the end ,taper,8,Tapered figure
Relating to foods ,dietary,11,Dietary choices and preferences
Talk incessantly ,chatter,7,Chatterbox
Imperial land measurement ,acre,1,"Acres: A unit of area commonly used in imperial systems, equaling 43,560 square feet or one chain by a chain (66 feet x 66 feet)."
Acquiesces ,accedes,10,Gingerly accedes
Many-headed foe of Hercules ,hydra,1,"Hydra - A many-headed serpent from Greek mythology, defeated by Hercules as one of his Twelve Labors."
Man or beast ,animal,4,Primitive animal
Drink or meal? ,tea,7,Soft drinks and teas (excluding meals)
Porous substance to soak up ,sponge,1,Sponge-like material
Of spring ,vernal,5,Vernal equinox
