CLUE,ANS,POS
Unable to move ,inert,4
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Happening without warning ,sudden,3
Novice ,neophyte,16
Not quite shut ,ajar,1
Describe in words or make a picture ,portray,6
Someone repairs tall church structures,steeplejack,1
Imprecise ,inexact,13
"W. B. --, Irish poet ",yeats,2
Time for finishing ,deadline,1
Scold or chide severely ,berate,7
Relating to mankind ,human,1
French opera composer ,massenet,5
Large animal ,elephant,1
Rented ,hired,4
Yearning for past - homesickness,nostalgia,1
Celestial body ,planet,1
Parity ,equality,2
The study of religion ,theology,1
