CLUE,ANS,POS,FOUND IN
Rabbit coop ,hutch,1,"Hutch: A small shelter for rabbits, often used interchangeably with ""coop."""
Magical being ,fairy,12,"Fae (in some traditions, fairy-like beings)"
Road tax ,toll,20,Infrastructure investment through road tolls
Consumed ,ate,1,Eaten
Capital of Rwanda ,kigali,4,"Artisanal craftsmanship in pottery, basketry, woodwork, and traditional clothing also contribute to the rich cultural tapestry of Kigali's capital."
Vigour ,energy,12,Impetuous (when acting with great energy or force)
General pardon - international charity ,amnesty,1,Global amnesty
Take a chance ,risk,1,Risky venture
"A lively sociable person, always up front ",extrovert,1,Extroverted
Ever ,always,3,"Constant - always present, continuous, or unchanging"
Coterie ,clique,8,Convivial clique
Famous diarist ,pepys,1,"Samuel Pepys: A prominent English administrator, naval administrator, Member of Parliament, and diarist who is known for his detailed account of daily life in Restoration London, offering valuable insights into the social and political environment during that time."
Full and complete ,entire,3,Entirely devoted to someone or something
Cook slowly ,stew,2,Stewing
Beatrix Potter character ,peter rabbit,1,"Peter Rabbit: The mischievous, yet endearing young rabbit known for his rebellious nature in ""The Tale of Peter Rabbit""."
Military group ,troop,3,Troops
Builder's safety wear ,hard hat,1,"Hard hat: Protective headgear for construction workers, often bright yellow or green."
Jealous emotion - deadly sin,envy,1,"Envy: As the original English term, envy encapsulates jealousy's destructive essence as one of the seven deadly sins in Christian teachings."
Baked dough ,pastry,1,Cooked pastry
Supplicate,pray,16,Prayfully requesting support
