CLUE,ANS,POS
At high speed ,fast,4
Salted away ,hoarded,12
Bursary ,grant,2
Choose ,select,2
"Walk along idly, take your time ",dawdle,9
Stretch ,extend,5
Likeness of a person ,portrait,1
Keepsake ,memento,4
Flower of forgetfulness,poppy,7
"Cloth, material ",fabric,1
Band crew member ,roadie,2
Tell ,narrate,9
Feedback ,reaction,15
Left out ,omitted,8
"Usually, ordinarily ",commonly,5
Fall from the faith ,lapse,6
Sister of Osiris ,isis,1
Native of Calcutta region ,bengali,1
A case or example of something ,instance,1
It resembles an onion ,shallot,2
Songbird,thrush,5
Changing direction ,turning,1
