CLUE,ANS,POS
Grasslike marsh plant ,sedge,5
Cheap fruit? ,peach,19
Woven or knitted cloth,fabric,1
Ancient Mexican ,aztec,2
Stops ,ceases,7
Nebraska city ,omaha,2
Group working together ,team,1
Slangy adjective for harking back to the past ,retro,1
Leaf of a conifer ,needle,1
Short note ,memo,1
"Tedium, ennui ",boredom,1
Go out of favour,fall from grace,2
Royal seat ,throne,1
Piece of writing ,essay,3
Having no beginning or end ,infinite,3
Permanent ,enduring,2
Let fall ,drop,1
Spout for discharging fluid ,nozzle,1
Modifies for a new use ,adapts,1
Wood ,timber,4
Works for small orchestra ,chamber music,5
Plan,blueprint,3
Overdue,late,2
Domestic animal ,cat,2
Entice ,tempt,4
