CLUE,ANS,POS
Cover for a gramophone record ,sleeve,1
Style popular in the 1920s and '30s ,art deco,1
Appends ,adds,1
Vertical parts of stairs ,risers,1
Ramshackle ,dilapidated,4
Disastrous ,catastrophic,2
Take part in contest,compete,1
Ovum ,egg,1
First Greek letter ,alpha,1
Objectives ,aims,4
Five-cent coin (US) ,nickel,1
Delicate ornamental metalwork,filigree,1
Allowed to enter ,admitted,1
"Wear away by rubbing, scrape ",abrade,2
Of the brain ,cerebral,1
Word for word ,verbatim,1
"Settled, found a solution ",resolved,1
Small stone ,pebble,1
H ,hydrogen,15
Prohibitions buy custom or religion ,taboos,1
Science of speech sounds,phonetics,1
Walk arrogantly ,swagger,4
American region of religious fundamentalism ,bible belt,1
Animal with a sting in its tail ,scorpion,1
Carry and throw into ecstasy. ,transport,1
Pacific islands region ,oceania,2
Dispensary ,pharmacy,1
Very strong wind ,gale,1
Cited ,quoted,1
Boy ,lad,1
Gem weight unit,carat,1
