CLUE,ANS,POS,FOUND IN
It carries genetic information ,dna,1,DNA (Deoxyribonucleic Acid)
Ronnie Scott's music?,jazz,1,Jazz enthusiast
Ancestor ,forebear,6,Forebearer
Area of bad housing ,slum,2,Slum-like conditions
Sombre colour,grey,1,Greyish
Repair ,mend,2,Mending
Dishevel - annoy,ruffle,13,Ruffled up (connoting an untidy appearance or emotional state)
Unwrinkled ,smooth,2,Smooth-surfaced
Males ,men,12,Male population segment
"British agent associated with Burgess, MacLean ",philby,1,Kim Philby
Impenetrable mist ,fog,1,Dense fog
It obstructs or hinders ,obstacle,3,Obstacles
