CLUE,ANS,POS
Therefore ,hence,4
Comparable (to) ,analogous,1
One without mother or father ,orphan,1
A conductor wields it ,baton,1
Pamphlet giving information ,leaflet,3
Harsh ,severe,3
Individual unit in a list ,item,5
Land jutting into sea ,point,6
Make young again ,rejuvenate,1
Corkscrew shape ,spiral,2
Job favouritism shown to relatives ,nepotism,1
Superior skill,artistry,48
Uppermost point ,apex,5
In danger ,at risk,2
Implements ,tools,1
Cheat ,swindle,13
A fool being cool and remote ,aloof,1
Interfere ,meddle,1
Simple - computer language ,basic,1
Loafer ,idler,2
Hole for e.g. coin ,slot,1
Adoration ,worship,2
Slight wind ,breeze,1
Floating impurity layer ,scum,2
Vegetable ,pea,9
"Seize, usually for ransom",kidnap,1
Retaliation ,revenge,1
Established lines of travel ,routes,1
Venetian waterman ,gondolier,1
Shape of new moon ,crescent,1
Baffle ,stump,3
"On ship, train or plane ",aboard,2
Illegal importer ,smuggler,1
Joy,elation,1
Farm pen ,sheepfold,14
Draw near ,approach,1
Set of beliefs ,doctrine,1
Frame of mind ,mood,2
Pullover ,sweater,1
Turkish port ,istanbul,1
Dissuade ,deter,6
Repairing ,fixing,1
Male horse for breeding,stallion,1
