CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Intrepid,audacious,6
Large property ,estate,1
Hamlet's mother ,gertrude,1
Loose casual trousers,slacks,1
Gross mistake,blunder,1
Kinship between women ,sisterhood,1
Interlace strands of material ,weave,1
Makes a speech ,orates,5
Local dignitary ,mayor,1
As one,together,2
Not guilty ,innocent,1
Divine food,manna,10
Without anxiety or responsibilities ,carefree,11
Protective or concerned ,caring,9
Discourage ,deter,4
Cold meal ,salad,5
Former name for Sri Lanka ,ceylon,1
Early artilleryman ,cannoneer,2
