CLUE,ANS,POS,FOUND IN
Helical shape ,spiral,6,Ramp spiral staircase
Garish ,loud,9,Loud and clashing colors
Not often come across ,scarce,9,Scarcely encountered
Sure ,certain,1,Certainly
Fullness ,satiety,14,Satiety achieved
Loud harsh cry as of parrot or chicken ,squawk,1,Screeching squawk
Secret political clique ,cabal,7,Elite cabal
Fanciful thoughts ,whimsy,12,Piquant whimsy
Hoist; wading bird ,crane,9,Cranes
Useful thing,asset,8,Valuable asset
Not favoured by chance ,unlucky,2,Unlucky choice
Extra-terrestrials ,aliens,11,"Wells, a prominent figure who depicted aliens)"
Later on ,after,5,Afterwards
Place or set apart ,isolate,5,Isolated
Stone worker ,mason,1,Masons
