CLUE,ANS,POS
Ideal ,optimal,2
Cover for a gramophone record ,sleeve,3
Style popular in the 1920s and '30s ,art deco,1
Appends ,adds,1
Vertical parts of stairs ,risers,3
Disastrous ,catastrophic,1
Take part in contest,compete,1
Ovum ,egg,1
First Greek letter ,alpha,1
Channel north of Isle of Wight ,solent,1
Objectives ,aims,2
Five-cent coin (US) ,nickel,3
Delicate ornamental metalwork,filigree,1
"Wear away by rubbing, scrape ",abrade,1
Cheese,camembert,3
Of the brain ,cerebral,1
Smell ,odour,1
Actor with non-speaking role ,extra,1
Tempting ,enticing,13
"Settled, found a solution ",resolved,1
Small stone ,pebble,1
Prohibitions buy custom or religion ,taboos,9
Science of speech sounds,phonetics,1
Walk arrogantly ,swagger,1
Animal with a sting in its tail ,scorpion,1
Balkan country,macedonia,6
Dispensary ,pharmacy,2
Very strong wind ,gale,1
Clarified butter used in Indian cooking ,ghee,1
Cited ,quoted,3
State in which blood-flow is stopped ,stasis,1
Boy ,lad,2
Gem weight unit,carat,1
