CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Hard Italian cheese,parmesan,1
"Trot in after sea-god, son of Poseidon ",triton,2
Vast multitude ,legion,9
Tiredness,fatigue,1
Exotic flower ,orchid,4
Hostelry for travellers ,inn,5
Set of clothes or group of people ,outfit,10
It's distilled from molasses ,rum,1
Sheer fabric of silk or rayon ,chiffon,1
Mid-day ,noon,6
Inexpensive supervised lodgings,youth hostels,2
Lustre ,sheen,1
US state ,indiana,14
Systematic plan of action ,scheme,4
Curly-haired breed of dog ,poodle,1
"Liszt or Ravel, say ",composer,1
Gravelly courage ,grit,3
Thin pointer ,needle,1
About-turn ,reversal,9
Male domestic feline ,tomcat,1
