CLUE,ANS,POS
"'' ... Spirit'', Noel Coward play ",blithe,1
Kind of rehearsal like thirsty trot ,dry run,5
"King Edward VIII, latterly",duke of windsor,1
Aperture for lock opening ,keyhole,1
Short-legged hound ,beagle,1
Short ,brief,3
Bay lynx ,bobcat,4
Designed to reduce wind resistance,streamlined,2
Lowest point ,nadir,1
"Obscure, puzzling ",enigmatic,7
Defeated or hit repeatedly ,beaten,7
Male singer ,baritone,2
Large American vulture ,condor,3
Careful and persistent work or effort ,diligence,1
