CLUE,ANS,POS
Changed from solid to liquid ,melted,1
Openness to change ,adaptability,1
One serves at table ,waiter,1
Apertures in the eye ,pupils,1
"Unit of magnetic flux, composer ",weber,3
Small pool of muddy water ,puddle,1
Farm vehicle ,tractor,1
Small role for a well-known actor,cameo,1
Occurring now and then -- cop raids (anag) ,sporadic,1
Disastrous destiny ,doom,1
Lease again ,relet,3
Clasp ,embrace,1
Exult -- make merry ,rejoice,1
"Profits, incomes ",earnings,2
"It causes something to happen, in chemistry say ",catalyst,1
Goods being transported ,cargo,1
Exceed,surpass,1
