CLUE,ANS,POS,FOUND IN
Means of help in project ,resource,8,Resources
(Of show) performed by a single person ,one-man,13,One-man (or one-woman) show
Cavity in head ,sinus,1,Sinus cavity
"'-' Marciano, US boxer ",rocky,6,Rocky Relic
Promise or pawn ,pledge,1,Pledge (as in a promise)
Adhesive ,glue,2,Gluey
Units of sound intensity ,decibels,6,DB (abbreviation for decibels)
Always winning,unbeaten,5,Unbeaten record
Exhausted,tired,4,Tired out
White coating caused by damp ,mildew,2,Mildew formation
Disease of pigs ,swine fever,4,Classical swine fever
Someone from north of the border? ,scot,3,"Scot (from Scotland, which shares its northern border with England)"
