CLUE,ANS,POS
Food grain ,cereal,2
Language of much of the New World ,spanish,1
Impelled ,driven,3
Hand tool for plasterers or gardeners ,trowel,1
Vulpine ballroom dance ,fox trot,1
Orderly ,methodical,4
Loathes and detests ,abhors,1
Exhales sadly ,sighs,1
Any plane figure with straight sides ,polygon,1
CS Lewis' fictional realm,narnia,1
Church's policy ,doctrine,1
Assessment ,appraisal,2
Herb ,thyme,2
Period learning a trade ,apprenticeship,1
Bird used in falconry ,goshawk,5
Regular traveller to work ,commuter,1
