CLUE,ANS,POS
Tiny particles ,atoms,19
"Obvious, evident ",apparent,2
Nerve cells ,neurons,1
Capital - president,washington,1
Counting device ,abacus,1
Achieve victory ,triumph,3
Nearest ,closest,8
Habit ,usage,7
Rubbish ,junk,2
Colourant,dye,1
Fatuous ,inane,8
Capital of Cuba ,havana,1
Low continuous sound ,hum,3
Thrift ,economy,1
Horizontal surfaces inside,floors,1
Exemption from a rule ,dispensation,2
Disapproval ,criticism,4
Cruel dictator,despot,2
Item of cutlery ,spoon,1
Make smaller or fewer ,lessen,46
Declaration ,assertion,3
Emotions or sensations ,feelings,1
Major artery at left of heart ,aorta,1
Sing like some Tyroleans ,yodel,1
Revoke,rescind,3
Inhaled odour ,smelled,2
Gammon ,ham,3
Strict; severe,stern,2
Largest pedal extremity ,big toe,5
US game ,baseball,1
Knight's title ,sir,1
Of the stomach ,gastric,2
Plant disease ,blight,1
Bird; fish; dragonfly ,darter,9
Abraded by rubbing,chafed,4
Irrational fear ,phobia,1
Moisten ,dampen,1
Disparaging remark ,slur,7
"Luck, fortune ",chance,2
"Spirit, resilience ",mettle,4
Criminal deception ,fraud,1
Film genre,western,15
Argued (about),disputed,4
"Exaggerated, over-emotional ",melodramatic,1
Deliberate isolation of different groups ,segregation,1
Box-like container that slides ,drawer,1
Attribute or impute ,ascribe,6
Pulled ,tugged,2
East West tension ,cold war,1
