CLUE,ANS,POS,FOUND IN
"Torn, split ",ripped,16,Ripped seam
"Peril, risk ",danger,1,Dangerous
Not sloping; apartment ,flat,2,Flat-titled
Sovereign ,ruler,9,Crowned ruler
Organism such as a toadstool ,fungus,3,Cap fungus
Special event ,occasion,1,Festive occasion
Neither equilateral nor isosceles ,scalene,1,Scalene triangle
Mum's mate,dad,2,Daddy's friend
One looks after church and churchyard ,sexton,11,Sexton (specific to churchyard care)
Quakes ,tremors,9,Conjunctive tremors
"Allocate, a job say ",assign,2,Assigner
Of an empire ,imperial,12,Archduchy (historical form of imperial rule)
Stupid fellow ,ass,18,Clownish associate
Corpses ,bodies,1,Lifeless bodies
Officially allow ,permit,1,Permitted by authority
"Pink, increased ",rose,8,Roseate aspect
Fastener for a door or lid ,hasp,15,Bar (as in bar latch or hasp)
Employ - undertake - oppose ,take on,17,To take on a challenging task or role (undertake)
Seethe ,boil,1,Boiling hot
Crosswise ,transverse,8,Transversely aligned
Towers attached to mosques ,minarets,16,"Mihrab tower (more specific, as some minarets are closely associated with the mihrab but not ""attached"")"
Strong and sharp-smelling ,acrid,8,Acrid (sharply unpleasant)
"Serious, solemn ",earnest,14,Intensely earnest
Competing ,vying,18,Vying for success
Defeated or hit repeatedly ,beaten,1,Beaten down
Disagreement,dissent,18,Dissenting voice
