CLUE,ANS,OUTPUT
Roadside channel ,gutter,"['Gas station', 'Filling station', 'Service station', 'Petrol pump', 'Stopping station', 'Highway rest stop', 'Truck stop', 'Drive-in', 'Gasoline station', 'Fuel stop', 'Pit stop', 'Roadside diner', 'Auto shop', 'Convenience store', 'Travel plaza', 'Petrol kiosk', 'Pump station', 'Filling area', 'Gas bar', 'Fuel point']"
Type of nut ,cashew,"['Hazelnut', 'Almond', 'Peanut', 'Walnut', 'Pecan', 'Brazil nut', 'Chestnut', 'Pistachio', 'Macadamia nut', 'Pine nut', 'Monkey nut', 'Brazil nut', 'Butternut squash', 'Filbert nut', 'Horse chestnut', 'Bitter nut', 'Sweet chestnut', 'Walnut husk', 'Black walnut', 'English walnut']"
Din ,noise,"['Meal', 'Dinner', 'Breakfast', 'Lunch', 'Feeding', 'Nourishment', 'Food source', 'Dietary intake', 'Meal plan', 'Food supply', 'Culinary delight', 'Plateful', 'Feast', 'Banquet', 'Dinner party', 'Food experience', 'Food consumption', 'Mealtime', 'Dining experience', 'Food habits']"
Made great efforts,strove,"['Determined', 'Energetic', 'Focused', 'Committed', 'Determinedly driven', 'Passionate', 'Motivated', 'Determinedly working', 'Unwavering', 'Persistent', 'Tireless', 'Driven', 'Driven to succeed', 'Determined to accomplish', 'Focused on the goal', 'Committed to the task', 'Ready to tackle', 'Overwhelmingly driven', 'Unstoppable force', 'Determined to make a difference']"
Performed - with a high degree of skill ,accomplished,"['Dexterous', 'Adept', 'Skillful', 'Proficient', 'Expert', 'Talented', 'Gifted', 'Agile', 'Agilely performed', 'Masterful', 'Efficient', 'Competent', 'Smoothly executed', 'Graceful', 'Effortless performance', 'Superiorly executed', 'Masterful display', 'Highly skilled', 'Virtuoso performance', 'Faultless execution']"
Least fatty ,leanest,"['Lean', 'Trim', 'Slender', 'Skinny', 'Featherweight', 'Lean muscle mass', 'Low-fat', 'Non-fatty', 'Fat-free', 'Svelte', 'Trimly built', 'Graceful', 'Slender figure', 'Washed-up (meaning low in fat content)', 'Muscle-bound (meaning having little body fat)', 'Lean and toned', 'Athletic build', 'Trim figure', 'Low-calorie', 'Diet-conscious']"
More mature ,riper,"['Experienced', 'Mature', 'Grown', 'Adult', 'Sensible', 'Responsible', 'Sophisticated', 'Refined', 'Polished', 'Adultlike', 'Grown-up', 'Developed', 'Wise', 'Composed', 'Serene', 'Self-controlled', 'Disciplined', 'Experienced in life', 'Aware of surroundings', 'Understanding of situations']"
"Irritates, annoys ",irks,"['Aggravate', 'Annoy', 'Distract', 'Irritate', 'Befoul', 'Disrupt', 'Frustrate', 'Exasperate', 'Disturb', 'Provoke', 'Enrage', 'Agitate', 'Bother', 'Embarrass', 'Cross', 'Angry', 'Crosses people off', 'Troublemaker', 'Painful', 'Maddening']"
European capital ,oslo,"['Rome', 'Paris', 'London', 'Berlin', 'Madrid', 'Vienna', 'Amsterdam', 'Brussels', 'Copenhagen', 'Stockholm', 'Athens', 'Rome', 'Lisbon', 'Helsinki', 'Dublin', 'Warsaw', 'Budapest', 'Vienna', 'Ljubljana', 'Helsinki']"
Vegetable shade?,pea green,"['Emerald', 'Jade', 'Mossy', 'Chartreuse', 'Olive', 'Seafoam', 'Pine green', 'Hunter green', 'Grassy', 'Spring green', 'Lime', 'Forest green', 'Peacock green', 'Bottle green', 'Olive drab', 'Sage green', 'Dark green', 'Forest shade', 'Mahogany green', 'Bottle blue (tinted with green)']"
