CLUE,ANS,POS,FOUND IN
"Stiff, thick paper ",cardboard,12,Cardboard (can be stiffened)
Head of corn,ear,1,Topmost ear
Person who watches others in secret ,voyeur,9,Unseen voyeur
Teasing unpleasantly ,taunting,7,Light-heartedly taunting
Observe ,eye,17,Keep an eye on
Lubricant ,oil,4,Oily
Famous battle site in Texas ,alamo,1,The Alamo
-- Boleyn ,anne,4,Anne Boleyn' Writings
Inflamed ,red,10,Reddened
Wonderful ,super,2,Superb
Diet ,regimen,9,Gluten-free regimen
Relate to; anxiety ,concern,12,Gnawing concern
