CLUE,ANS,POS
Grassy plains of Argentine ,pampas,1
Deep gorge or ravine ,canyon,1
Swell ,balloon,4
Noise of an explosion ,bang,9
Cheroot ,cigar,5
Tested or scrutinised ,examined,1
Map-line showing places with equal air pressure ,isobar,1
Pampas cowboy ,gaucho,5
Small biting fly,midge,1
"Hurting, painful ",sore,3
Agile ,nimble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,1
Altruistic,selfless,4
Depart; permission ,leave,6
Land once belonging to a nobleman,manor,2
Earnest request ,plea,1
"Desire or liking, for power or food ",appetite,1
Fearful expectation ,dread,2
Recreate (past event) ,reenact,11
To hand ,available,1
