CLUE,ANS,POS
Ethiopian capital ,addis ababa,1
Patch up or renovate ,revamp,12
Like no other ,unique,1
Paid heed,attended,1
One who propitiates by concessions ,appeaser,1
"Gas, O ",oxygen,1
Between Triassic and Cretaceous ,jurassic,1
Madness ,insanity,1
Latticework to support plants ,trellis,3
Relating to love ,romantic,17
Greek waters ,ionian sea,20
Room at the bottom ,basement,1
Examine (quickly) ,scan,1
Miscellaneous ,mixed,4
Dairy product ,cheese,2
Concluding ,ending,3
"Flourish, do well ",prosper,1
Male relative ,grandson,8
Mr Punch's dog ,toby,4
West African republic,niger,11
Head of abbey ,abbot,1
Material for pottery ,clay,1
Immeasurably bad ,abysmal,2
Large ocean fish ,marlin,5
Irish county and port ,limerick,4
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
