CLUE,ANS,POS,FOUND IN
Continental ,european,3,Pan-European
Lie ,fib,7,Fibbing
Had as a purpose ,intended,2,Intended for
Duo ,two,9,Twosome
Greek god of wine and ecstasy ,dionysus,1,Baccus (Roman equivalent of Dionysus)
Utter while sobbing ,blub,17,Blubber
Wimbledon game ,tennis,2,Tennis green
Dependent (on someone or something) ,reliant,13,Substantially reliant
Reclines ,lies,3,Lies back
Carve a statue ,sculpt,1,Sculpting
Northern Ireland Protestant,orangeman,4,Orangeman (follower of the Orange Order)
Case of top cards ,aces,2,Aces (highest value)
"Maxim, self-evident truth ",axiom,1,Axiomatic principle
Map ,chart,5,Navigational chart
Relieving pain,analgesic,8,Analgesic effect
Wheat-like cereal ,rye,4,Rye flakes
Opus (anag) - typical starter ,soup,2,"Soupo (Old English term for 'soup,' often a starter dish)"
Town and woodland bird ,pigeon,14,Woodpigeon (Columba palumbus)
Affect drastically ,upend,17,Upend conventions
Fleet of armed ships ,armada,1,Naval armada
"Decisive moment, turning point ",crisis,11,Crisis moment
Cry ,blub,8,Blubbering
Regal (anag.) ,lager,6,"Lager: While typically referring to a type of beer, it can symbolize abundance and celebration often seen at royal events."
