CLUE,ANS,POS
Arab ruler ,emir,7
Formal written work dealing with a particular subject ,treatise,4
Wearing of clothes designed to give an impression of authority,power dressing,3
Card game with four players ,bridge,2
Acute shortage ,dearth,7
Impels to be plain ,simple,8
Small food fish ,sprat,10
Inequitable ,unjust,1
Absence of logic ,irrationality,1
Fire-raising crime ,arson,1
Overwhelming fear ,panic,2
Give testimony,bear witness,2
The state of being alone ,solitude,1
Boiling water vapour,steam,5
Generally liked ,popular,1
Affable ,genial,7
Acceptance ,approval,1
Deferred ,delayed,2
Prohibited,barred,15
Summit ,apex,3
Muslim law ,sharia,1
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,11
Meet expectations ,satisfy,1
"Superior, of the highest quality ",excellent,13
Irrational fears ,phobias,1
Group of nerve cells from which fibres radiate ,ganglion,1
Branch of maths ,geometry,3
Simple ,easy,3
Type of music,jazz,3
Brother or sister ,sibling,1
Wetness ,moisture,2
"Alone, apart, detached ",isolated,1
"Intimidating, discouraging ",daunting,1
Queasiness ,nausea,12
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,2
