CLUE,ANS,POS
Leg-wear for women ,tights,3
Device for stitching ,sewing machine,1
Trespasser ,intruder,12
Get rid of ,eliminate,1
Little quarrel - leg wear,spat,1
Jester ,fool,2
Living being ,animal,13
Quantities of paper ,reams,2
Organs of hearing ,ears,1
Writing implement ,pencil,3
German playwright,brecht,5
Effortless ,simple,2
Instance ,example,1
Concise - terse ,laconic,2
Springiness ,elasticity,1
Covered in folds of cloth ,draped,4
Extremely small amount ,iota,5
Scribbles absent-mindedly ,doodles,1
Manifestation of a deity; cyberspace icon ,avatar,1
"'Editions, publications (6)' ",issues,1
Structure for transporting ,vehicle,3
Dog lead ,leash,1
Unit of weight; cat ,ounce,6
High-birthrate period ,baby boom,1
Irritate ,rile,8
